keyword,asin,url,ad,title,price,real_price,rating,rating_count,thumbnail_url
SSD,B01N5IB20Q,https://www.amazon.fr/Kingston-SSD-A400-240GB-Disque-SATA/dp/B01N5IB20Q/ref=sr_1_1,False,"Kingston A400 SSD SSD Interne 2.5"" SATA Rev 3.0, 240GB - SA400S37/240G","23,24 €","39,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B07G3KGYZQ,https://www.amazon.fr/Crucial-CT480BX500SSD1-Interne-BX500-Pouces/dp/B07G3KGYZQ/ref=sr_1_2_mod_primary_new,False,"Crucial BX500 480GB 3D NAND SATA 2,5 pouces SSD interne - Jusqu’à 540 Mo/s - CT480BX500SSD1","35,72 €","42,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B01N0TQPQB,https://www.amazon.fr/Kingston-SSD-A400-480GB-Disque/dp/B01N0TQPQB/ref=sr_1_3,False,"Kingston A400 SSD SSD Interne 2.5"" SATA Rev 3.0, 480GB - SA400S37/480G","34,58 €","66,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B089QXQ1TV,https://www.amazon.fr/Samsung-870-SATA-interne-MZ-77Q1T0BW/dp/B089QXQ1TV/ref=sr_1_4,False,"Samsung 870 QVO MZ-77Q1T0BW | Disque SSD Interne 1 To, SATA III, 2,5'' - Technologie QLC seconde génération","79,72 €","109,89 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B07KR2CX1F,https://www.amazon.fr/Silicon-Power-Performance-pouces-Interne/dp/B07KR2CX1F/ref=sr_1_5,False,"Silicon Power SSD 256Go 3D NAND A55 SLC Cache Performance Boost 2.5 pouces SATA III 7mm (0.28"") Interne SSD","19,99 €","20,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B08PC43D78,https://www.amazon.fr/Samsung-MZ-77E500B-EU-interne-vitesse/dp/B08PC43D78/ref=sr_1_6,False,"Samsung SSD 870 EVO MZ-77E500B/EU | Disque SSD interne 2,5’’ haute vitesse, 500 Go - Pour les gamers et professionnels.","49,99 €","79,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B0B25LZGGW,https://www.amazon.fr/Crucial-CT1000P3SSD8-PCIe-NAND-Jusqu%C3%A0/dp/B0B25LZGGW/ref=sr_1_7,False,Crucial P3 1To M.2 PCIe Gen3 NVMe SSD interne - Jusqu’à 3500Mo/s - CT1000P3SSD8,"69,18 €","96,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B07KR1GFY5,https://www.amazon.fr/Silicon-Power-Performance-pouces-Interne/dp/B07KR1GFY5/ref=sr_1_8,False,"Silicon Power SSD 512Go 3D NAND A55 SLC Cache Performance Boost 2.5 pouces SATA III 7mm (0.28"") Interne SSD","30,99 €","31,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B01KIUER9Q,https://www.amazon.fr/PNY-CS900-Disque-Flash-Interne/dp/B01KIUER9Q/ref=sr_1_9_mod_primary_new,False,"PNY CS900 SSD Interne SATA III, 2.5 pouces, 480Go, Vitesse de lecture jusqu'à 550MB/s","32,15 €","55,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B08TJ2649W,https://www.amazon.fr/Samsung-MZ-V8V1T0BW-Contr%C3%B4le-thermique-intelligent/dp/B08TJ2649W/ref=sr_1_10,False,"Samsung 980 MZ-V8V1T0BW | Disque SSD Interne NVMe M.2, PCIe 3.0, 1 To, Contrôle thermique intelligent","83,87 €",,,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B0786QNS9B,https://www.amazon.fr/Crucial-CT500MX500SSD1-interne-MX500-pouces/dp/B0786QNS9B/ref=sr_1_11,False,"Crucial MX500 500Go 3D NAND SATA 2,5 pouces SSD interne - Jusqu’à 560 Mo/s - CT500MX500SSD1","48,10 €","61,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B07KQZ1Z53,https://www.amazon.fr/Silicon-Power-Performance-pouces-Interne/dp/B07KQZ1Z53/ref=sr_1_12,False,"Silicon Power SSD 1To 3D NAND A55 SLC Cache Performance Boost 2.5 pouces SATA III 7mm (0.28"") Interne SSD","54,99 €","57,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B07G3YNLJB,https://www.amazon.fr/Crucial-CT240BX500SSD1-Interne-BX500-Pouces/dp/B07G3YNLJB/ref=sr_1_13,False,"Crucial BX500 240Go CT240BX500SSD1 SSD Interne-jusqu’à 540 Mo/s (3D NAND, SATA, 2,5 pouces)","27,85 €","41,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B07KR25Q72,https://www.amazon.fr/Silicon-Power-Performance-pouces-Interne/dp/B07KR25Q72/ref=sr_1_14,False,"Silicon Power SSD 128Go 3D NAND A55 SLC Cache Performance Boost 2.5 pouces SATA III 7mm (0.28"") Interne SSD","14,99 €","15,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B09XDJPPMB,https://www.amazon.fr/Fanxiang-S101-Compatible-Ordinateurs-Portables/dp/B09XDJPPMB/ref=sr_1_15,False,"fanxiang S101 512Go SSD Disque Interne SSD SATA III 6 Go/s 2,5"" Vitesse de Lecture jusqu'à 550 Mo/Sec, Compatible avec Ordinateurs Portables et Ordinateurs de Bureau (Noir)","34,99 €",,,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B093CNPVX1,https://www.amazon.fr/Interne-Lexar-Lecture-Passionn%C3%A9s-LNM620X001T-RNNNG/dp/B093CNPVX1/ref=sr_1_16,False,"Lexar NM620 SSD 1To, M.2 2280 PCIe Gen3x4 NVMe 1.4 SSD 1To Interne, Jusqu'à 3500 Mo/s en lecture, 3000 Mo/s en écriture, disque dur SSD pour les Passionnés de PC et les Joueurs (LNM620X001T-RNNNG)","62,52 €","79,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B08GTYFC37,https://www.amazon.fr/SanDisk-Extreme-d%C3%A9criture-r%C3%A9sistant-poussi%C3%A8re/dp/B08GTYFC37/ref=sr_1_17,False,"SanDisk Extreme 1 To NVMe SSD, disque externe, USB-C, jusqu'à 1 050 Mo/s en vitesse de lecture et 1 000 Mo/s en vitesse d'écriture, résistant à l'eau et à la poussière","121,80 €","129,26 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B0BBWJH1P8,https://www.amazon.fr/Kingston-NVMe-PCIe-500G-2280/dp/B0BBWJH1P8/ref=sr_1_18,False,Kingston NV2 NVMe PCIe 4.0 SSD 500G M.2 2280 - SNV2S/500G,"36,48 €","42,97 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B087DFLF9S,https://www.amazon.fr/Samsung-USB-3-2-externe-noir/dp/B087DFLF9S/ref=sr_1_19,False,Samsung T7 MU-PC1T0T/WW | Disque SSD externe portable 1 To - USB 3.2 - Sécurisation par mot de passe - 1050 Mo/s,"102,99 €","239,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B087K9MCLM,https://www.amazon.fr/Patriot-512Go-Disque-Solide-Interne/dp/B087K9MCLM/ref=sr_1_20,False,"Patriot P210 SSD 512Go SATA III Disque Solide Interne 2.5"" - P210S512G25","32,99 €",,,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B07LGJM6BP,https://www.amazon.fr/Verbatim-VI500-SSD-512-SATA/dp/B07LGJM6BP/ref=sr_1_21,False,VERBATIM Vi550 S3 SSD - SSD interne 512GB - Solid State Drive - 2.5'' interface SATA III - disque dur interne SSD technologie 3D NAND - SSD 512GB haute performance - 560MB/s - noir,"40,24 €",,,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B098WL46RS,https://www.amazon.fr/Crucial-CT1000P5PSSD8-Interne-jusqu%C3%A0-6600Mo/dp/B098WL46RS/ref=sr_1_22,False,Crucial P5 Plus 1TB SSD de jeu interne M.2 PCIe Gen4 NVMe - Jusqu’à 6600MB/s - CT1000P5PSSD8,"100,84 €","139,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B08LKMQ9T4,https://www.amazon.fr/Patriot-Burst-Disque-Solide-Interne/dp/B08LKMQ9T4/ref=sr_1_23,False,"Patriot Burst Elite SSD 120Go SATA III Disque Solide Interne 2.5""","15,99 €",,,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B01F9G43WU,https://www.amazon.fr/SANDISK-Revision-Charges-Configuration-Serveillance/dp/B01F9G43WU/ref=sr_1_24,False,"SanDisk SSD Plus 240 Go SATA III Disque SSD interne 2,5’’ jusqu’à 530 Mo/s","37,40 €","40,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B07ZH2DLRB,https://www.amazon.fr/Silicon-Power-512GB-Gen3x4-Internal/dp/B07ZH2DLRB/ref=sr_1_25,False,"Silicon Power PCIe M.2 NVMe SSD 512GB Gen3x4 R/W up to 2, 200/1, 600MB/s Internal SSD","33,99 €","35,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B09SFYF4W3,https://www.amazon.fr/SSK-Externe-Portable-Memoria-Transfert/dp/B09SFYF4W3/ref=sr_1_26,False,"SSK Disque SSD Externe Portable 128 Go, USB 3.1 Gen2 (6 Gbit/s) Disque SSD Externe, USB-C Memoria externa Mini Disque SSD Portable avec Transfert de données 550 Mo/s","24,68 €","25,32 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B00SD9ISKY,https://www.amazon.fr/Emtec-120-Go-Power-Plus-notebook/dp/B00SD9ISKY/ref=sr_1_27_mod_primary_new,False,Emtec ECSSD240GX150 - Disque SSDInterne - 2.5'' - SATA - Collection X150 Power Plus - 3D NAND - 240 GB,"22,39 €","39,90 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B09ZYQ84CM,https://www.amazon.fr/SA510-Vitesse-Lecture-allant-jusqu%C3%A0/dp/B09ZYQ84CM/ref=sr_1_28,False,"WD Blue SA510 1 to 2.5"" SATA SSD avec Une Vitesse de Lecture allant jusqu'à 560 Mo/s","77,72 €","85,62 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B0BKZWGLCV,https://www.amazon.fr/External-Portable-Compatible-Windows-Android/dp/B0BKZWGLCV/ref=sr_1_29,False,"16 to External Solid State Drive Portable SSD USB 3.1/USB-C External SSD HDD Compatible avec Mac/Windows/Linux/Android/Desktop/MacBook (16 to, Noir)","48,05 €","89,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B0BFR9QFQM,https://www.amazon.fr/Lexar-NM610PRO-Interne-%C3%A9criture-Notebook/dp/B0BFR9QFQM/ref=sr_1_30,False,"Lexar NM610PRO 2To SSD, M.2 2280 PCIe Gen3x4 NVMe 1.4 SSD Interne, Jusqu'à 3300 Mo/s en Lecture, 2600 Mo/s en écriture, 3D NAND Flash Disques SSD Interne pour Notebook, Desktop, PC","119,99 €","129,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B07V9L4YYT,https://www.amazon.fr/Intenso-internes-SATA-Performance-520Mo/dp/B07V9L4YYT/ref=sr_1_31,False,"Intenso Disque Dur SSD 2,5"" 1To (1000Go) S-ATA III","50,90 €","56,90 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B0BFD85HP3,https://www.amazon.fr/YUCUN-Flash-Pouces-Disque-512GB/dp/B0BFD85HP3/ref=sr_1_32,False,"YUCUN 3D NAND Flash 512 Go 2,5 Pouces SATA III Disque Flash SSD 512GB SSD","30,49 €","31,89 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B09HKG6SDF,https://www.amazon.fr/SN570-High-Performance-vitesse-lecture-jusqu%C3%A0/dp/B09HKG6SDF/ref=sr_1_33,False,"WD Blue SN570 500GB High-Performance M.2 PCIe NVMe SSD, avec vitesse de lecture jusqu'à 3500 Mo/s","39,99 €","56,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B00595U13M,https://www.amazon.fr/PNY-Performance-PSSD2S120GMBX-Disque-interne/dp/B00595U13M/ref=sr_1_34,False,"PNY SSD Série Performance PSSD2S120GMBX Disque flash interne 2,5"" SATA II 120 Go","15 172,58 €",,,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B0B9BL9T4H,https://www.amazon.fr/Crucial-BX500-2-5-inch-Drive-Black/dp/B0B9BL9T4H/ref=sr_1_35_mod_primary_new,False,"Crucial BX500 3D NAND SATA 2.5-inch SSD Drive, 500 GB Black","37,98 €","38,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B09DVQQL9G,https://www.amazon.fr/Green-SN350-NVMe-SSD-poss%C3%A9dant/dp/B09DVQQL9G/ref=sr_1_36,False,"WD Green SN350 1 To, NVMe SSD - Gen3 PCIe, QLC, M.2 2280, possédant une vitesse de lecture de 3,200 Mo/s","69,99 €","98,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B0B25NTRGD,https://www.amazon.fr/Crucial-Plus-500Go-CT500P3PSSD8-Jusqu%C3%A0/dp/B0B25NTRGD/ref=sr_1_37_mod_primary_new,False,Crucial P3 Plus 500Go M.2 PCIe Gen4 NVMe SSD interne - Jusqu’à 5000Mo/s - CT500P3PSSD8,"51,05 €","66,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B0BNLM3KXX,https://www.amazon.fr/Portable-External-Compatible-ordinateur-portable/dp/B0BNLM3KXX/ref=sr_1_38,False,"16 To Portable SSD External Solid State Drive USB 3.1 USB-C Disque dur externe SSD Compatible avec bureau, ordinateur portable, Mac, Windows, Linux,Android,3 ans Warranty (16 TB, noir)","89,99 €",,,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B09TN1VKZL,https://www.amazon.fr/Western-Digital-480GB-Green-SATA/dp/B09TN1VKZL/ref=sr_1_39_mod_primary_new,False,Western Digital 480GB Green SSD 2.5 in 7MM SATA III 6GB/S,"37,45 €","43,90 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B0BMFPL2G4,https://www.amazon.fr/YUCUN-NAND-Flash-Pouces-Disque/dp/B0BMFPL2G4/ref=sr_1_40,False,"YUCUN 3D NAND Flash 2To 2,5 Pouces SATA III Disque Flash SSD 2TB SSD","104,99 €",,,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B004Y0NAYU,https://www.amazon.fr/Super-Talent-Solid-State-Drive/dp/B004Y0NAYU/ref=sr_1_41,False,Super Talent Disque Dur SSD 2 to GS PCIe MLC Raid,"5 928,77 €",,,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B08F58NJFB,https://www.amazon.fr/BAITITON-Pouces-Interne-Lecture-Ecriture/dp/B08F58NJFB/ref=sr_1_42,False,"BAITITON 2,5 Pouces SATA III Disque Flash SSD 256 Go Interne Solid State Drive Lecture 550Mo/s Ecriture 530Mo/s 256GB","19,99 €","20,89 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B0BM3RZW6W,https://www.amazon.fr/fanxiang-Interne-S201-Booster-Vitesse/dp/B0BM3RZW6W/ref=sr_1_43,False,"fanxiang Disque SSD Interne S201 1To M.2 SSD 2280 SATA III 6 Go/s, Cache SLC pour Booster de Vitesse, Vitesse de Lecture jusqu'à 550 Mo/s - Compatible avec Ordinateur Portable et PC de Bureau (Noir)","56,99 €",,,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B07YD5TK4F,https://www.amazon.fr/Crucial-CT1000X8SSD9-1To-Portable-USB/dp/B07YD5TK4F/ref=sr_1_44,False,Crucial X8 1To SSD Portable - Jusqu’à 1050Mo/s - PC et Mac - Disque SSD externe USB 3.2 - CT1000X8SSD9,"94,37 €","139,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B01N3380LJ,https://www.amazon.fr/Silicon-Power-120-Go-Interne-Sp120gbss3s55s25ac/dp/B01N3380LJ/ref=sr_1_45,False,"Silicon Power 120 Go S55 6,3 cm SATA III TLC Interne Solid State Drive SSD Modèle Sp120gbss3s55s25ac",,,,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B0B7CKVCCV,https://www.amazon.fr/WD_BLACK-SN850X-2280-gaming-jusqu%C3%A0/dp/B0B7CKVCCV/ref=sr_1_46,False,WD_BLACK SN850X 1To M.2 2280 PCIe Gen4 NVMe SSD pour le gaming jusqu'à 7300 Mo/s,"125,90 €","189,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B08W1F8YGJ,https://www.amazon.fr/Crucial-CT500X6SSD9-500Go-Portable-SSD/dp/B08W1F8YGJ/ref=sr_1_47,False,Crucial X6 500Go Portable SSD - Jusqu’à 540Mo/s - PC et Mac - USB 3.2 USB-C Externe SSD - CT500X6SSD9,"59,68 €","84,99 €",,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
SSD,B07J2BJX8V,https://www.amazon.fr/Seagate-Nytro-3330-Disque-15360/dp/B07J2BJX8V/ref=sr_1_48,False,"Seagate 15,36 to Nytro 3330 - Endurance à l'échelle","6 489,95 €",,,,https://m.media-amazon.com/images/I/91RL+MhTWbL._AC_UL320_.jpg
